sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,AchievementE,ProgressE,GapE,ChallengeE,CCRPIScoreE,performance_9E,performance_10E,AchievementM,ProgressM,GapM,ChallengeM,CCRPIScoreM,performance_9M,AchievementH,ProgressH,GapH,ChallengeH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,performance_11H,performance_12H,performance_17H,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
7223052,722,Rockdale County,Rockdale County High School,3052,H,(770)483-8754,1174 Bulldog Circle,Conyers,GA,30012,2163,9-12,,D,69.90000000000000,2,0,74,9,3,13,66,9,1,,,,,,,,,,,,,,33.4,30.1,3.3,3.1,69.90000000000000,20,36.1,35.1,8.800000000000000,37.4,39.4,20.3,2.8,37.5,25.1,26.6,10.8,29,33.90000000000000,27.8,9.300000000000000,48.9,53.6,84.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,17,8578.06
7225050,722,Rockdale County,House Elementary School,5050,E,(770)483-9504,2930 Highway 20 N,Conyers,GA,30012,702,K-5,,C,71.5,1,0,15,70,2,13,87,12,49,28.9,31.3,6.7,4.6,71.5,50.8,79.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,44.4,27.9,7.100000000000000,12.9,52.90000000000000,30.6,3.7,32.4,34.2,27,6.3,33.3,45.9,15.3,5.4,,,,,,,,,,,,,,,,,,2.5,5,15,9772.67
7244052,724,Screven County,Screven County High School,4052,H,(912)451-2300,110 Halcyondale Rd,Sylvania,GA,30467,639,9-12,,B,89.80000000000000,0,0,48,2,2,48,75,18,0,,,,,,,,,,,,,,34.3,40,8.300000000000000,7.2,89.8,12.4,37.9,40.40000000000000,9.300000000000000,27.6,42.8,21.1,8.600000000000000,37.2,25.7,25,12.2,19.3,32.9,32.3,15.5,59.6,20.3,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,14.6,9036.48
7261050,726,Spalding County,Anne Street Elementary School,1050,E,(770)229-3746,802 Anne St,Griffin,GA,30224,383,K-5,,F,50.7,1,0,81,7,5,6,97,12,5,17.3,29.1,3.3,1,50.7,19.4,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,39.8,7.000000000000000,2.3,53.2,41.5,4.100000000000000,1.2,68.80000000000000,25,6.3,0,45.8,50,4.2,0,,,,,,,,,,,,,,,,,,1.5,2,32.7,9585.77
7261052,726,Spalding County,Jackson Road Elementary School,1052,E,(770)229-3717,1233 Jackson Rd,Griffin,GA,30223,367,K-5,,C,76.10000000000000,0,0,27,7,5,60,80,10,3,29.1,36.1,6.7,4.2,76.10000000000000,39.7,86.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,32.1,25,11.9,18.6,39.5,32.9,9,32.1,39.6,20.8,7.5,37.7,52.8,1.9,7.5,,,,,,,,,,,,,,,,,,2.5,5,30,9550.640000000000
7261550,726,Spalding County,Atkinson Elementary School,1550,E,(770)229-3715,307 Atkinson Dr,Griffin,GA,30223,404,K-5,,F,51.40000000000000,0,0,88,3,4,5,90,10,2,17.3,28.1,5,1,51.4,15.1,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,29.1,6.3,0.6,46,43.7,9.800000000000000,0.6,66.7,23.3,8.300000000000000,1.7,66.7,26.7,5,1.7,,,,,,,,,,,,,,,,,,2,3,31.9,9387.5
7261750,726,Spalding County,Beaverbrook Elementary School,1750,E,(770)229-3750,251 Birdie Rd,Griffin,GA,30223,325,K-5,,C,70.5,0,0,14,20,5,61,91,12,15,26.1,34.7,6.7,3,70.5,25.9,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,37.3,22.9,4.6,24.3,45.4,23,7.200000000000000,29.2,35.4,25,10.4,31.3,54.2,10.4,4.2,,,,,,,,,,,,,,,,,,2.5,4,30.8,10341.54
7262050,726,Spalding County,Crescent Road Elementary School,2050,E,(770)229-3719,201 Crescent Rd,Griffin,GA,30224,375,K-5,,C,73.8,2,0,16,7,6,69,44,11,3,32.2,34.8,5,1.8,73.8,58,74.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,36.9,34.90000000000000,11.3,17.9,37.4,38.5,6.2,22.5,33.8,26.8,16.9,31,49.3,11.3,8.5,,,,,,,,,,,,,,,,,,2.5,4,14.4,9894.530000000000
7262552,726,Spalding County,Moore Elementary School,2552,E,(770)229-3756,201 Cabin Creek Dr,Griffin,GA,30223,363,K-5,,D,66.90000000000000,0,0,90,1,4,6,95,9,0,23.3,32.1,6.7,4.8,66.90000000000000,28.8,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.40000000000000,31.5,21,6.2,31.1,43.5,21.7,3.7,42.5,30,22.5,5,22.5,50,10,17.5,,,,,,,,,,,,,,,,,,2,4,28.1,9874.56
7264052,726,Spalding County,Orrs Elementary School,4052,E,(770)229-3743,1553 Flynt St,Griffin,GA,30223,553,K-5,,D,61.7,1,0,51,12,4,31,87,9,9,25.1,31.5,3.3,1.8,61.7,33.7,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2,37,22.6,4.2,23.6,49.8,22.1,4.6,44,27.5,24.2,4.4,48.4,40.7,11,0,,,,,,,,,,,,,,,,,,3,3,26.9,8427.120000000000
7275050,727,Stephens County,Stephens County High School,5050,H,(706)886-6825,323 Indian Trail,Toccoa,GA,30577,1145,9-12,,D,68.2,1,0,14,5,5,75,49,15,1,,,,,,,,,,,,,,36.6,26.8,3.3,1.5,68.2,15.5,31.7,42.5,10.3,18.3,34.90000000000000,33.2,13.5,22.7,27,44.2,6.1,16,31.3,40.2,12.5,59.5,47.2,84.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,12.6,8197.81
7351051,735,Terrell County,Cooper-Carver Elementary School,1051,E,(229)995-2843,455 Greenware Drive,Dawson,GA,309842,632,K-5,,F,48.3,0,0,91,2,0,6,100,14,2,21.2,22.8,3.3,1,48.3,34.6,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,42.3,16.7,1,45.7,40.8,12.5,1,56.7,32.7,10.6,0,33.7,49,16.3,1,,,,,,,,,,,,,,,,,,1.5,3,10.8,9417.790000000000
7365050,736,Thomas County,Garrison-Pilcher Elementary School,5050,E,(229)225-4387,277 Hall Rd,Thomasville,GA,31757,819,1-2,,-,,0,0,37,7,5,50,90,17,3,34.6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,42.7,28.2,5.100000000000000,26.6,42.2,24.6,6.600000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11.4,9241.24
7371052,737,Tift County,J. T. Reddick School,1052,M,(229)387-2435,404 Martin Luther King Jr Dr,Tifton,GA,31794,560,6,,C,72.3,2,0,36,23,1,39,95,10,10,,,,,,,,27.1,37.5,5,2.7,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,28.6,25.7,6.600000000000000,20.6,40.90000000000000,28.7,9.800000000000000,,,,,,,,,,4,4,8.6,7954.900000000000
7372050,737,Tift County,Len Lastinger Primary School,2050,E,(229)387-2420,1210 Lake Dr,Tifton,GA,31794,522,K-3,,-,,2,0,37,11,2,48,95,10,9,34.4,,,10,,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,44.3,21.7,16.5,10.4,34.8,40,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18.4,9142.960000000000
7373050,737,Tift County,Northside Primary School,3050,E,(229)387-2425,1815 Chestnut Ave,Tifton,GA,31794,445,K-3,,-,,1,0,53,8,3,35,95,13,7,35.5,,,10,,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,36.6,27.7,17.8,8.9,33.7,35.6,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25.1,10144.52
7373052,737,Tift County,"Northeast Campus, Tift County High School",3052,H,(229)387-2450,3021 Fulwood Rd,Tifton,GA,31794,625,9,,B,88.30000000000000,1,0,30,21,1,47,95,12,4,,,,,,,,,,,,,,34.4,40,8.300000000000000,5.6,88.3,,,,,16.1,44,35,4.9,3,9.700000000000000,58.2,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,13.3,7857.62
7374050,737,Tift County,Omega Elementary School,4050,E,(229)387-2418,150 College Ave,Omega,GA,31775,343,K-5,Greatest Gains (Gold),B,85.5,0,0,9,49,1,41,95,7,41,29.3,40,6.7,9.5,85.5,27.5,76.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,45.5,21.4,8.600000000000000,13.8,44.1,29.8,12.2,23.1,38.5,30.8,7.7,19.2,53.8,20.5,6.4,,,,,,,,,,,,,,,,,,3,5,15.8,10263.35
7374052,737,Tift County,Matt Wilson Elementary School,4052,E,(229)387-2440,510 W.17th St,Tifton,GA,31794,504,4-5,,C,74.3,1,0,41,10,2,45,95,13,6,30.3,33,5,6,74.3,,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,34,28.2,8.600000000000000,23.1,44.8,25.6,6.5,39.5,21.8,29.6,9.1,29.6,38.7,16.9,14.8,,,,,,,,,,,,,,,,,,4,4,14.1,7893.97
7375050,737,Tift County,Charles Spencer Elementary School,5050,E,(229)387-2430,65 Tifton Eldorado Rd,Tifton,GA,31794,627,4-5,,D,61.7,1,0,38,25,3,33,95,10,20,29.3,27.3,3.3,1.8,61.7,,71.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,35.3,26,10.5,26.3,43.8,23.3,6.600000000000000,43.4,22.2,21.5,12.8,38,31.6,15.5,14.8,,,,,,,,,,,,,,,,,,3.5,4,15.6,7306.04
7384050,738,Toombs County,Toombs Central Elementary School,4050,E,(912)565-7781,117 East Wesley Avenue,Lyons,GA,30436,409,K-5,,B,89.30000000000000,0,0,4,26,3,67,100,12,20,36.1,36.5,6.7,10,89.3,56.5,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,28.7,39.2,12.3,3.5,28.7,48,19.9,6.3,35.4,50,8.300000000000000,12.5,64.60000000000000,10.4,12.5,,,,,,,,,,,,,,,,,,3,4,17.1,9703.370000000000
7411052,741,Troup County,LaGrange High School,1052,H,(706)883-1590,516 N Greenwood St,LaGrange,GA,30240,1276,9-12,,C,78,3,0,43,6,3,45,54,9,3,,,,,,,,,,,,,,35.2,34.1,6.7,2,78,18.9,40.5,35.7,4.8,28.2,37,26.9,7.8,15.8,13,50.8,20.3,13.9,25.5,41.9,18.7,58.4,50.2,79.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3,16.1,8477.530000000000
7413050,741,Troup County,Hillcrest Elementary School,3050,E,(706)812-7940,3116 Robert Hayes Rd,LaGrange,GA,30240,361,K-5,,C,79.7,5,0,16,5,4,70,50,10,4,34.8,35.2,6.7,3,79.7,66.10000000000000,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,36.4,27.3,11.8,11.2,31.6,40.6,16.6,18.5,38.5,29.2,13.8,6.2,41.5,30.8,21.5,,,,,,,,,,,,,,,,,,2.5,4,14.7,10442.13
7415050,741,Troup County,Rosemont Elementary School,5050,E,(706)812-7954,4679 Hamilton Rd,LaGrange,GA,30241,623,K-5,,C,79.40000000000000,2,0,10,2,3,83,51,8,0,34,36.4,6.7,2.3,79.40000000000000,54.40000000000000,78.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,34.90000000000000,33.1,9.700000000000000,10,43.5,35,11.5,16.5,22.6,40.90000000000000,20,12.2,45.2,26.1,16.5,,,,,,,,,,,,,,,,,,4,4,11.7,7525.730000000000
7415052,741,Troup County,Berta Weathersbee Elementary School,5052,E,(706)883-1570,1200 Forrest Ave,LaGrange,GA,30240,335,K-5,,F,47.3,0,0,90,3,2,5,98,4,1,14.8,28.7,3.3,0.5,47.3,22.4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.90000000000000,23.6,7.5,0,60.5,30.2,8.600000000000000,0.6,74,20,6,0,68,32,0,0,,,,,,,,,,,,,,,,,,1,2,27.2,9583.74
7421050,742,Turner County,Turner County Specialty School,1050,MH,(229)567-3412,330 Gilmore St,Ashburn,GA,31714,25,6-12,,-,,0,0,72,0,0,28,92,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,14137.89
7423050,742,Turner County,Turner County High School,3050,H,(229)567-4377,316 Lamar St,Ashburn,GA,31714,373,9-12,,D,60.7,1,0,58,7,1,33,95,13,0,,,,,,,,,,,,,,30.7,24.2,3.3,2.5,60.7,41.1,45.3,12.6,1.1,45.2,48.8,6,0,37.2,20.5,30.8,11.5,74.7,9.1,16.2,0,49.2,73.90000000000000,96.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,7.300000000000000,8640.640000000000
7441050,744,Union County,Union County Primary School,1050,E,(706)745-5450,592 School Cir,Blairsville,GA,30512,540,K-2,,-,,0,0,1,5,3,91,68,12,2,40.8,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,37.7,37.2,13.1,5.5,32.8,48.1,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11.1,12265.64
7443050,744,Union County,Woody Gap High/Elementary School,3050,EMH,(706)747-2401,2331 State Highway 60,Suches,GA,30572,65,K-12,,B,81.2,2,2,0,0,3,94,72,15,0,,,,,,,,,,,,,,28.7,35.4,,10,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,28.1,20090.14
7462052,746,Walker County,Fairyland Elementary School,2052,E,(706)820-1171,1306 Lula Lake Rd,Lookout Mountain,GA,30750,237,K-5,Greatest Gains (Gold)/Highest Performing (Silver),A,99.80000000000000,2,0,0,5,2,92,25,6,2,45.9,40,10,3.9,99.8,90,96.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,18.4,47.6,29.1,3.9,15.5,50.5,30.1,0,12.5,40.6,46.90000000000000,3.1,31.3,34.40000000000000,31.3,,,,,,,,,,,,,,,,,,3,4,5.100000000000000,11121.16
7462056,746,Walker County,Naomi Elementary School,2056,E,(706)638-2443,4038 E Highway 136,La Fayette,GA,30728,351,K-5,,D,66.7,0,1,3,1,5,90,85,19,1,26,33,6.7,1,66.7,35.3,75.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,41.40000000000000,24.1,4.6,23.6,46,27.6,2.9,31.6,47.40000000000000,19.3,1.8,26.3,57.9,10.5,5.3,,,,,,,,,,,,,,,,,,2,3,16.2,10236.3
7464050,746,Walker County,Chattanooga Valley Elementary School,4050,E,(706)820-2511,3420 Chattanooga Valley Rd,Flintstone,GA,30725,521,K-5,,C,74.5,0,0,4,2,6,88,64,16,1,32.4,33.9,5,3.2,74.5,58,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,32.2,31.8,14.7,18.3,42.3,30.5,8.9,20.7,26.1,41.3,12,13,44.6,32.6,9.800000000000000,,,,,,,,,,,,,,,,,,3.5,3,16.3,8395.140000000000
7465052,746,Walker County,Stone Creek Elementary School,5052,E,(706)866-3600,1600 Happy Valley Rd,Rossville,GA,30741,472,K-5,,C,78.10000000000000,0,0,7,2,5,85,79,16,1,27.7,40,8.300000000000000,2.1,78.10000000000000,48.5,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,39.7,25.9,4.9,22.3,47.8,26.3,3.600000000000000,25.4,38.8,34.3,1.5,17.6,47.1,29.4,5.9,,,,,,,,,,,,,,,,,,3.5,3,16.9,8804.5
7472052,747,Walton County,Walker Park Elementary School,2052,E,(770)267-8311,333 Carl Davis Rd,Monroe,GA,30656,650,K-5,,D,60.6,2,0,22,6,3,67,50,8,4,25.5,31.3,3.3,0.5,60.6,36.7,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,39.90000000000000,23.9,5.100000000000000,27.1,47.3,22.6,3.1,37.3,26.5,31.3,4.8,32.5,44.6,20.5,2.4,,,,,,,,,,,,,,,,,,2.5,3,11,9095.700000000000
7483050,748,Ware County,Memorial Drive Elementary School,3050,E,(912)287-2327,2580 Ambrose St,Waycross,GA,31503,383,K-5,,B,85.60000000000000,2,0,37,4,9,49,90,18,3,33,34.3,8.300000000000000,10,85.60000000000000,53.40000000000000,83.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,48,27.9,8.9,11.1,44.4,32.8,11.7,24.2,30.3,31.8,13.6,7.6,57.60000000000000,21.2,13.6,,,,,,,,,,,,,,,,,,3.5,5,25.7,9120.18
7483052,748,Ware County,Waresboro Elementary School,3052,E,(912)287-2393,3379 W Church St,Waycross,GA,31503,445,K-5,,B,86.5,0,0,30,9,6,55,90,15,5,33.3,36.7,6.7,9.800000000000000,86.5,56.2,93.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,47.6,34.1,8.200000000000000,6.3,48.6,38.9,6.3,18.2,39.4,33.3,9.1,18.2,59.10000000000000,19.7,3,,,,,,,,,,,,,,,,,,3.5,5,28.3,8869.540000000000
7485050,748,Ware County,Wacona Elementary School,5050,E,(912)287-2362,3101 State St,Waycross,GA,31503,691,K-5,,C,78.80000000000000,0,0,29,5,4,61,90,21,3,31.7,32.1,6.7,8.300000000000000,78.8,50.90000000000000,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,42.9,31.8,7.4,8.700000000000000,46.6,34.5,10.2,29.5,41,22.9,6.7,14.3,55.2,21,9.5,,,,,,,,,,,,,,,,,,3.5,5,22.7,8686.81
7493050,749,Warren County,Freeman Elementary School,3050,E,(706)465-3342,93 Hopgood Street,Warrenton,GA,30828,309,K-5,,F,52.90000000000000,0,0,85,1,5,9,100,11,0,20.1,28.5,3.3,1,52.9,22.9,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8,39.3,13.8,2.1,35.9,46.90000000000000,15.2,2.1,63.2,34.2,2.6,0,68.40000000000000,31.6,0,0,,,,,,,,,,,,,,,,,,2,3,18.8,9361.34
7501052,750,Washington County,Washington County High School,1052,H,(478)552-2324,420 Riddleville Rd,Sandersville,GA,31082,848,9-12,,C,72.2,0,0,67,1,3,29,72,9,0,,,,,,,,,,,,,,31,33.7,5,2.5,72.2,31.3,41.5,22.7,4.5,54.1,33.5,12.4,0,52.40000000000000,25.7,18.1,3.8,39.6,27.1,26.6,6.800000000000000,51.1,37.6,87.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3,6.5,10005.35
7502050,750,Washington County,Ridge Road Primary School,2050,E,(478)552-6047,285 Ridge Rd.,Sandersville,GA,31082,730,K-2,,-,,0,0,66,1,3,30,93,10,1,32.8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,48.5,21.9,3.9,35.6,37.8,22.7,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,8752.68
7504050,750,Washington County,Ridge Road Elementary School,4050,E,(478)552-2245,285 Ridge Rd.,Sandersville,GA,31082,767,3-5,,C,71.5,1,0,63,1,4,31,93,13,1,27.2,36.6,6.7,1,71.5,41.6,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,42.6,25.8,4.8,25.4,44,26.3,4.300000000000000,40.5,30.6,26,2.9,25.2,48.8,19,7.000000000000000,,,,,,,,,,,,,,,,,,4,3,8,7662.28
7511050,751,Wayne County,Jesup Elementary School,1050,E,(912)427-1033,1155 U.S. Hwy 301,Jesup,GA,31546,696,K-5,,C,75,1,0,29,7,5,57,89,17,0,30.7,31.3,5,8,75,53.1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,34.40000000000000,30.4,9.5,16.7,37.9,38.5,6.9,31.6,34.2,26.3,7.9,21.9,43.9,25.4,8.800000000000000,,,,,,,,,,,,,,,,,,3.5,4,24.2,8348.540000000000
7511052,751,Wayne County,Screven Elementary School,1052,E,(912)579-2261,414 School St,Screven,GA,31560,215,K-5,,B,84.90000000000000,0,0,9,9,6,76,88,11,5,35.4,32.8,6.7,10,84.90000000000000,51.6,89.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,41.1,29.5,13.7,5.3,35.8,48.4,10.5,3.600000000000000,28.6,60.7,7.100000000000000,14.3,60.7,21.4,3.600000000000000,,,,,,,,,,,,,,,,,,2.5,5,19.1,10671.42
7513050,751,Wayne County,Odum Elementary School,3050,E,(912)586-2225,1 Blue Jay Drive,Odum,GA,31555,381,K-5,Greatest Gains (Gold),A,92.30000000000000,1,0,3,6,4,86,88,12,3,36.5,37.5,8.300000000000000,10,92.3,56.7,77.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,38.3,33.90000000000000,12,5.5,35.5,48.1,10.9,13.6,20.3,44.1,22,5.100000000000000,44.1,32.2,18.6,,,,,,,,,,,,,,,,,,4.5,4,18,8517.52
7531052,753,Wheeler County,Wheeler County Elementary School,1052,E,(912)568-7159,63 S. Commerce St,Alamo,GA,30411,439,K-5,,C,71,0,0,37,6,0,57,100,12,6,31.2,29.7,3.3,6.8,71,61.8,76.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,41.9,34.2,3.600000000000000,14.9,49.3,31.2,4.5,23,31.1,39.2,6.800000000000000,14.9,58.10000000000000,18.9,8.1,,,,,,,,,,,,,,,,,,2.5,4,18.5,9895.630000000000
7531053,753,Wheeler County,Wheeler County Middle School,1053,M,(912)568-7166,50 Snow Hill Rd,Alamo,GA,30411,239,6-8,,F,59,0,0,30,7,0,63,100,14,0,,,,,,,,26.4,28.8,3.3,0.5,59,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,33,24.6,2.7,29.5,43.2,21.6,5.7,50,27,20.3,2.7,39.2,37.8,20.3,2.7,,2.5,4,13,8388.4
7533052,753,Wheeler County,Wheeler County High School,3052,H,(912)568-7166,50 Snowhill Rd,Alamo,GA,30411,266,9-12,,D,63.6,0,0,44,5,0,52,100,14,0,,,,,,,,,,,,,,29.6,29.9,3.3,0.8,63.6,42.6,24.6,32.8,0,54.50000000000000,34.1,10.2,1.1,51.3,15.8,26.3,6.600000000000000,35.5,25.8,32.3,6.5,56.7,38.7,87.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,4,12.4,11887.37
7551050,755,Whitfield County,Antioch Elementary School,1050,E,(706)278-7550,1819 Riverbend Rd,Dalton,GA,30721,432,K-5,,B,83,0,1,1,66,2,29,91,13,54,31.8,34.3,8.300000000000000,8.6,83,52.40000000000000,81.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,43.1,36.5,6.600000000000000,9.300000000000000,49.5,37.9,3.3,21.3,40,32,6.7,16,60,16,8,,,,,,,,,,,,,,,,,,2.5,4,18.8,10742.42
7551052,755,Whitfield County,Eastside Elementary School,1052,E,(706)278-3074,102 Hill Rd,Dalton,GA,30721,571,K-5,,C,70.10000000000000,0,1,1,78,2,19,100,11,57,24.4,37.2,6.7,1.8,70.10000000000000,28.6,74.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,39.1,19.2,2.6,19.6,51.3,26.2,3,32.9,45.9,21.2,0,22.4,62.4,12.9,2.4,,,,,,,,,,,,,,,,,,3,3,13.3,9446.42
7551054,755,Whitfield County,Varnell Elementary School,1054,E,(706)694-3471,4421 Highway 2,Varnell,GA,30721,414,K-5,,B,81,1,0,1,35,4,58,67,9,25,32.6,36.4,6.7,5.3,81,59.40000000000000,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,41,34.6,3.4,9.300000000000000,48.3,34.6,7.8,15.6,35.9,43.8,4.7,14.1,53.1,21.9,10.9,,,,,,,,,,,,,,,,,,3,5,10.9,9833.630000000000
7552050,755,Whitfield County,Cohutta Elementary School,2050,E,(706)694-8812,254 Wolfe St,Cohutta,GA,30710,283,K-5,,B,84.7,1,0,0,11,5,84,66,13,4,35.1,35.2,6.7,7.7,84.7,57.5,86.80000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,47.3,26,10.7,6.2,34.6,43.8,15.4,14.5,32.7,36.4,16.4,9.1,41.8,30.9,18.2,,,,,,,,,,,,,,,,,,3,5,14.1,10443.55
7552052,755,Whitfield County,Pleasant Grove Elementary School,2052,E,(706)259-3920,2725 Cleveland Road,Dalton,GA,30721,445,K-5,,D,63,2,0,3,59,3,33,84,11,41,26.8,29.2,5,2,63,42.40000000000000,82.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,46.5,21.4,4.7,22.3,47.90000000000000,24.7,5.100000000000000,35.7,42.9,17.1,4.300000000000000,28.6,50,18.6,2.9,,,,,,,,,,,,,,,,,,2,5,9.4,9583.26
7552054,755,Whitfield County,Westside Elementary School,2054,E,(706)673-6531,1815 Utility Rd,Rocky Face,GA,30740,608,K-5,,D,65.7,0,0,2,13,4,80,57,15,5,31.8,27.6,3.3,3,65.7,58.40000000000000,80.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,38.1,35.1,9.6,11.9,40.1,40.1,7.9,25.5,30.2,42.5,1.9,18.1,61,16.2,4.8,,,,,,,,,,,,,,,,,,2.5,3,14,9384.85
7553050,755,Whitfield County,Dawnville Elementary School,3050,E,(706)259-3914,1380 Dawnville Rd,Dalton,GA,30721,466,K-5,,C,73.2,0,0,1,57,2,40,87,9,45,29.8,34.1,5,4.3,73.2,50,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,43.2,26.1,6.600000000000000,19.5,48.1,26.1,6.2,17.6,30.6,41.2,10.6,23.5,48.2,20,8.200000000000000,,,,,,,,,,,,,,,,,,2.5,5,11.2,9825.300000000000
7553052,755,Whitfield County,Tunnel Hill Elementary School,3052,E,(706)673-4550,203 E School St,Tunnel Hill,GA,30755,324,K-5,,C,70.60000000000000,1,0,3,17,3,77,52,16,6,33,27.6,5,5,70.60000000000000,61.7,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,41,33.7,10.2,12.1,39.4,39.4,9.1,29,29,29,12.9,29,51.6,14.5,4.8,,,,,,,,,,,,,,,,,,2.5,5,13.9,10378.66
